date,STETH,WEETH,WBTC,WSTETH,WBETH,WETH,RETH,JITOSOL,CBBTC,SUSDE,RSETH,SUSDS,BNSOL,USDT,EZETH,JUPSOL,OSETH,MSOL,METH,USDS,DAI,LBTC,ETHX,CBETH
2022-09-02,6580468626.0,,,,,,,,,,,,,,,,,,,,,,,
2022-09-04,6542640230.0,,,,,,,,,,,,,,,,,,,,,,,
2022-09-04,6542640230.0,,,,,,,,,,,,,,,,,,,,,,,
2022-09-06,6520763538.0,,,,,,,,,,,,,,,,,,,,,,,
2022-09-07,6763332373.0,,,,,,,,,,,,,,,,,,,,,,,
2022-09-08,6786851272.0,,,,,,,,,,,,,,,,,,,,,,,
2022-09-09,7168583666.0,,,,,,,,,,,,,,,,,,,,,,,
2022-09-10,7351359379.0,,,,,,,,,,,,,,,,,,,,,,,
2022-09-12,7192081392.0,,,,,,,,,,,,,,,,,,,,,,,
2022-09-13,6632054366.0,,,,,,,,,,,,,,,,,,,,,,,
2022-09-14,6698034102.0,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,6383348324.0,,,,,,,,,,,,,,,,,,,,,,,
2022-09-16,6152550787.0,,,,,,,,,,,,,,,,,,,,,,,
2022-09-17,6248868873.0,,,,,,,,,,,,,,,,,,,,,,,
2022-09-18,5723155462.0,,,,,,,,,,,,,,,,,,,,,,,
2022-09-19,5932865782.0,,,,,,,,,,,,,,,,,,,,,,,
2022-09-20,5697552372.0,,,,,,,,,,,,,,,,,,,,,,,
2022-09-21,5300665049.0,,,,,,,,,,,,,,,,,,,,,,,
2022-09-22,5677021743.0,,,,,,,,,,,,,,,,,,,,,,,
2022-09-23,5762440019.0,,,,,,,,,,,,,,,,,,,,,,,
2022-09-24,5715230579.0,,,,,,,,,,,,,,,,,,,,,,,
2022-09-25,5616952047.0,,,,,,,,,,,,,,,,,,,,,,,
2022-09-26,5749704257.0,,,,,,,,,,,,,,,,,,,,,,,
2022-09-27,5776603773.0,,,,,,,,,,,,,,,,,,,,,,,
2022-09-28,5843639254.0,,,,,,,,,,,,,,,,,,,,,,,
2022-09-29,5843185343.0,,,,,,,,,,,,,,,,,,,,,,,
2022-09-30,5801648031.0,,,,,,,,,,,,,,,,,,,,,,,
2022-10-01,5751410711.0,,,,,,,,,,,,,,,,,,,,,,,
2022-10-02,5716507295.0,,,,,,,,,,,,,,,,,,,,,,,
2022-10-03,5773325745.0,,,,,,,,,,,,,,,,,,,,,,,
2022-10-04,5952964141.0,,,,,,,,,,,,,,,,,,,,,,,
2022-10-05,5920188192.0,,,,,,,,,,,,,,,,,,,,,,,
2022-10-06,5943018896.0,,,,,,,,,,,,,,,,,,,,,,,
2022-10-08,5760214894.0,,,,,,,,,,,,,,,,,,,,,,,
2022-10-09,5805945106.0,,,,,,,,,,,,,,,,,,,,,,,
2022-10-10,5682810416.0,,,,,,,,,,,,,,,,,,,,,,,
2022-10-12,5726380785.0,,,,,,,,,,,,,,,,,,,,,,,
2022-10-13,5702727849.0,,,,,,,,,,,,,,,,,,,,,,,
2022-10-14,5696341566.0,,,,,,,,,,,,,,,,,,,,,,,
2022-10-15,5630081851.0,,,,,,,,,,,,,,,,,,,,,,,
2022-10-16,5785844872.0,,,,,,,,,,,,,,,,,,,,,,,
2022-10-17,5874054170.0,,,,,,,,,,,,,,,,,,,,,,,
2022-10-18,5811321656.0,,,,,,,,,,,,,,,,,,,,,,,
2022-10-19,5743039452.0,,,,,,,,,,,,,,,,,,,,,,,
2022-10-20,5700698685.0,,,,,,,,,,,,,,,,,,,,,,,
2022-10-21,5785676210.0,,,,,,,,,,,,,,,,,,,,,,,
